record_id,source,author,title,text,url,lang,created_at_utc,collected_at_utc,engagement,sweep_id,sweep_mode,arc,scope,event_name,event_sport,event_date,text_full,dt_ist,hour_ist,date_ist,kind,is_hindi,pred_sentiment,pred_topic,prob_sentiment_Negative,prob_sentiment_Neutral,prob_sentiment_Positive,prob_topic_Account_Security,prob_topic_Community_Discussion,prob_topic_Feature_Feedback,prob_topic_Technical_Issues
bing:d45e838a24c954cc,bing,,"India at Asian Games: Live updates from Day 3 action on September 22, 2026 in Aichi-Nagoya",Catch all the LIVE updates as India look to add to their medal tally at Asian Games 2026.,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ab25bd3c3e44c449ed64b0c83682f9e&url=https%3a%2f%2fwww.msn.com%2fen-us%2fnews%2fother%2findia-at-asian-games-live-updates-from-day-3-action-on-september-22-2026-in-aichi-nagoya%2far-AA2cIdF2&c=3052508747415628330&mkt=en-us,,2026-09-22T00:58:11Z,2026-09-22T10:43:32Z,{},20260922T104136Z,live,live,india,,,,"India at Asian Games: Live updates from Day 3 action on September 22, 2026 in Aichi-Nagoya. Catch all the LIVE updates as India look to add to their medal tally at Asian Games 2026",2026-09-22 06:28:11+05:30,2026-09-22 06:00:00+05:30,2026-09-22,news,False,Neutral,Technical_Issues,0.1174,0.7191,0.1634,0.0003,0.0403,0.012,0.9473
bing:00b69a8a22fe5ef8,bing,,India's Asian games cricket: Why Men's team get separate hotel but Women's team stay in games facilities,"The BCCI secretary also maintained that the board has confidence in the local organising committee’s ability to provide suitable facilities at the match venue, despite concerns raised over the quality ...",http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ab25bd3c3e44c449ed64b0c83682f9e&url=https%3a%2f%2fwww.msn.com%2fen-in%2fmoney%2ftopstories%2findias-asian-games-cricket-why-mens-team-get-separate-hotel-but-womens-team-stay-in-games-facilities%2far-AA2cJUx5&c=830568816359661292&mkt=en-us,,2026-09-22T02:38:52Z,2026-09-22T10:43:32Z,{},20260922T104136Z,live,live,india,,,,"India's Asian games cricket: Why Men's team get separate hotel but Women's team stay in games facilities. The BCCI secretary also maintained that the board has confidence in the local organising committee’s ability to provide suitable facilities at the match venue, despite concerns raised over the quality",2026-09-22 08:08:52+05:30,2026-09-22 08:00:00+05:30,2026-09-22,news,False,Negative,Community_Discussion,0.4028,0.3857,0.2115,0.0075,0.6931,0.1943,0.1051
bing:55fa4c358e735981,bing,,Asian Games 2026 medal tally: India wins first gold as Harmanpreet Kaur-led cricket team beat Sri Lanka,"Nagoya, Japan, from September 19 to October 4, 2026. This premier sporting event brings together athletes from 45 nations and regions across Asia, with every National Olympic Committee under the ...",http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ab25bd5ac8f4662a52d3a7dbf6ff383&url=https%3a%2f%2fwww.thehindu.com%2fsport%2fasian-games-2026-medal-tally-live-india-full-winners-list-table-aichi-nagoya%2farticle71484008.ece&c=5484679343288875622&mkt=en-us,,2026-09-19T19:59:00Z,2026-09-22T10:43:34Z,{},20260922T104136Z,live,live,india,,,,"Asian Games 2026 medal tally: India wins first gold as Harmanpreet Kaur-led cricket team beat Sri Lanka. Nagoya, Japan, from September 19 to October 4, 2026. This premier sporting event brings together athletes from 45 nations and regions across Asia, with every National Olympic Committee under the",2026-09-20 01:29:00+05:30,2026-09-20 01:00:00+05:30,2026-09-20,news,False,Neutral,Community_Discussion,0.1848,0.5332,0.2821,0.0013,0.9281,0.0563,0.0142
bing:b5abfaed22245bd3,bing,,"Asian Games 2026 medal winners: Full list of gold, silver and bronze medalists in men's and women's cricket","Complete list of gold, silver, and bronze medalists from the men's and women's T20 tournaments in Aichi-Nagoya, Japan.",http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ab25bd5ac8f4662a52d3a7dbf6ff383&url=https%3a%2f%2fsports.yahoo.com%2farticles%2fasian-games-2026-medal-winners-062937475.html&c=17508747983763016030&mkt=en-us,,2026-09-22T01:21:00Z,2026-09-22T10:43:34Z,{},20260922T104136Z,live,live,india,,,,"Asian Games 2026 medal winners: Full list of gold, silver and bronze medalists in men's and women's cricket. Complete list of gold, silver, and bronze medalists from the men's and women's T20 tournaments in Aichi-Nagoya, Japan",2026-09-22 06:51:00+05:30,2026-09-22 06:00:00+05:30,2026-09-22,news,False,Negative,Community_Discussion,0.3449,0.341,0.3141,0.0063,0.8361,0.1299,0.0276
bing:ec11ac51a82f53e3,bing,,Asian Games 2026 LIVE: India beats Sri Lanka in women’s cricket for first gold medal; PM Modi congratulates team,"Indian shooters added three more medals to the tally, including a double podium finish in the 10m air rifle, in Nagoya on Monday (September 21, 2026). Himanshu Dhillon won his maiden international ...",http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ab25bd5ac8f4662a52d3a7dbf6ff383&url=https%3a%2f%2fwww.thehindu.com%2fsport%2fasian-games-2026-live-updates-on-september-22-2026%2farticle71492964.ece&c=10578110228600503919&mkt=en-us,,2026-09-21T16:38:00Z,2026-09-22T10:43:34Z,{},20260922T104136Z,live,live,india,,,,"Asian Games 2026 LIVE: India beats Sri Lanka in women’s cricket for first gold medal; PM Modi congratulates team. Indian shooters added three more medals to the tally, including a double podium finish in the 10m air rifle, in Nagoya on Monday (September 21, 2026). Himanshu Dhillon won his maiden international",2026-09-21 22:08:00+05:30,2026-09-21 22:00:00+05:30,2026-09-21,news,False,Neutral,Community_Discussion,0.1529,0.4999,0.3471,0.0024,0.968,0.024,0.0056
bing:f1e7023b43b051af,bing,,"Asian Games 2026 Day 4, Full India Results (Updating live): Lakshya Sen springs remarkable win, IND in sight of 1st gold","Asian Games 2026, Full Results, Day 4: The Indian women's cricket team is in sight of gold after setting a target of 217 runs for Sri Lanka.",http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ab25bd5ac8f4662a52d3a7dbf6ff383&url=https%3a%2f%2fwww.msn.com%2fen-in%2fnews%2fother%2fasian-games-2026-day-4-full-india-results-updating-live-lakshya-sen-springs-remarkable-win-ind-in-sight-of-1st-gold%2far-AA2cIPV6&c=1988364031454670693&mkt=en-us,,2026-09-22T00:19:18Z,2026-09-22T10:43:34Z,{},20260922T104136Z,live,live,india,,,,"Asian Games 2026 Day 4, Full India Results (Updating live): Lakshya Sen springs remarkable win, IND in sight of 1st gold. Asian Games 2026, Full Results, Day 4: The Indian women's cricket team is in sight of gold after setting a target of 217 runs for Sri Lanka",2026-09-22 05:49:18+05:30,2026-09-22 05:00:00+05:30,2026-09-22,news,False,Neutral,Community_Discussion,0.2901,0.5094,0.2006,0.0013,0.6639,0.1263,0.2085
bing:8730e250b2b9539e,bing,,"India At Asian Games 2026 September 22 LIVE: India Clinch Gold In Cricket, Medal Confirmed In Badminton, Wushu","Follow India’s Asian Games 2026 campaign with live scores, results, medals, updates and major moments from shooting, cricket, badminton, hockey and more., Sports News, Times Now ...",http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ab25bd5ac8f4662a52d3a7dbf6ff383&url=https%3a%2f%2fwww.timesnownews.com%2fsports%2fasian-games-2026-live-updates-schedule-medals-tally-liveblog-156189486&c=3370896239544620074&mkt=en-us,,2026-09-22T03:08:00Z,2026-09-22T10:43:34Z,{},20260922T104136Z,live,live,india,,,,"India At Asian Games 2026 September 22 LIVE: India Clinch Gold In Cricket, Medal Confirmed In Badminton, Wushu. Follow India’s Asian Games 2026 campaign with live scores, results, medals, updates and major moments from shooting, cricket, badminton, hockey and more., Sports News, Times Now",2026-09-22 08:38:00+05:30,2026-09-22 08:00:00+05:30,2026-09-22,news,False,Neutral,Technical_Issues,0.233,0.6208,0.1463,0.0006,0.4121,0.0191,0.5683
bing:3d7bb0304a0c5f02,bing,,Asian Games 2026 Day 3 Live: Indian men’s badminton team confirm medal; Women’s cricket team win India’s first gold,Here are the live updates of the 20th edition of the Asian Games 2026 Day 3 as the Indian athletes aiming to add more medals to the account.,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ab25bd5ac8f4662a52d3a7dbf6ff383&url=https%3a%2f%2fwww.india.com%2fsports%2fothers%2fasian-games-2026-live-updates-22-september-india-schedule-medal-winners-shooting-results-scores-of-cricket-hockey-badminton-table-tennis-matches-8528614%2f&c=4548396278395597132&mkt=en-us,,2026-09-21T19:22:00Z,2026-09-22T10:43:34Z,{},20260922T104136Z,live,live,india,,,,Asian Games 2026 Day 3 Live: Indian men’s badminton team confirm medal; Women’s cricket team win India’s first gold. Here are the live updates of the 20th edition of the Asian Games 2026 Day 3 as the Indian athletes aiming to add more medals to the account,2026-09-22 00:52:00+05:30,2026-09-22 00:00:00+05:30,2026-09-22,news,False,Neutral,Technical_Issues,0.1796,0.5884,0.232,0.0495,0.0129,0.0221,0.9155
bing:14bd1fc9ddf35bcc,bing,,Asian Games 2026: India’s Complete 🥇🥈🥉 Medal Tally and Winners List,"The Asian Games 2026 is underway in Aichi-Nagoya, Japan, from Saturday, September 19. The 20th edition of the continental tournament will take place across Aichi and Nagoya, featuring some standout ...",http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ab25bd5ac8f4662a52d3a7dbf6ff383&url=https%3a%2f%2fwww.msn.com%2fen-in%2fnews%2fother%2fasian-games-2026-india-s-complete-medal-tally-and-winners-list%2far-AA2cym61&c=15768379107736581091&mkt=en-us,,2026-09-19T05:00:39Z,2026-09-22T10:43:34Z,{},20260922T104136Z,live,retro,india,,,,"Asian Games 2026: India’s Complete 🥇🥈🥉 Medal Tally and Winners List. The Asian Games 2026 is underway in Aichi-Nagoya, Japan, from Saturday, September 19. The 20th edition of the continental tournament will take place across Aichi and Nagoya, featuring some standout",2026-09-19 10:30:39+05:30,2026-09-19 10:00:00+05:30,2026-09-19,news,False,Neutral,Community_Discussion,0.1482,0.5706,0.2812,0.0088,0.8948,0.0903,0.006
bing:7dc3daacc5ac55bd,bing,,"India at Asian Games 2026: Full schedule of medal events and fixtures on September 22, Tuesday","Here are the events (and timings in IST) for India's key athletes and teams on September 22, 2026 at the Asian Games 2026.",http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ab25bd5ac8f4662a52d3a7dbf6ff383&url=https%3a%2f%2fwww.msn.com%2fen-us%2fnews%2fother%2findia-at-asian-games-2026-full-schedule-of-medal-events-and-fixtures-on-september-22-tuesday%2far-AA2cGfft&c=8915378040434204907&mkt=en-us,,2026-09-22T02:48:27Z,2026-09-22T10:43:34Z,{},20260922T104136Z,live,live,india,,,,"India at Asian Games 2026: Full schedule of medal events and fixtures on September 22, Tuesday. Here are the events (and timings in IST) for India's key athletes and teams on September 22, 2026 at the Asian Games 2026",2026-09-22 08:18:27+05:30,2026-09-22 08:00:00+05:30,2026-09-22,news,False,Neutral,Community_Discussion,0.1777,0.6265,0.1958,0.001,0.9114,0.084,0.0036
bing:d07f0a1c0f245e73,bing,,Asian Games 2026 India medallists: Full list of medals won by Indians in Aichi-Nagoya,"The Indian contingent has won seven medals thus far at the 2026 Asian Games, with the women's cricket team being the only gold medallists thus far.",http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ab25bd5ac8f4662a52d3a7dbf6ff383&url=https%3a%2f%2findianexpress.com%2farticle%2fsports%2fasian-games-2026-india-medallists-full-list-of-medals-won-by-indians-in-aichi-nagoya-10888887%2f&c=1573486624592922226&mkt=en-us,,2026-09-22T02:12:00Z,2026-09-22T10:43:34Z,{},20260922T104136Z,live,live,india,,,,"Asian Games 2026 India medallists: Full list of medals won by Indians in Aichi-Nagoya. The Indian contingent has won seven medals thus far at the 2026 Asian Games, with the women's cricket team being the only gold medallists thus far",2026-09-22 07:42:00+05:30,2026-09-22 07:00:00+05:30,2026-09-22,news,False,Neutral,Community_Discussion,0.3367,0.3772,0.2861,0.0011,0.8834,0.1058,0.0096
bing:b2baac9d2f60562b,bing,,"India at Asian Games: Live updates from Day 3 action on September 22, 2026 in Aichi-Nagoya",Catch all the LIVE updates as India look to add to their medal tally at Asian Games 2026.,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ab25bd5ac8f4662a52d3a7dbf6ff383&url=https%3a%2f%2fwww.msn.com%2fen-us%2fnews%2fother%2findia-at-asian-games-live-updates-from-day-3-action-on-september-22-2026-in-aichi-nagoya%2far-AA2cIdF2&c=3052508747415628330&mkt=en-us,,2026-09-22T00:58:11Z,2026-09-22T10:43:34Z,{},20260922T104136Z,live,live,india,,,,"India at Asian Games: Live updates from Day 3 action on September 22, 2026 in Aichi-Nagoya. Catch all the LIVE updates as India look to add to their medal tally at Asian Games 2026",2026-09-22 06:28:11+05:30,2026-09-22 06:00:00+05:30,2026-09-22,news,False,Neutral,Technical_Issues,0.1174,0.7191,0.1634,0.0003,0.0403,0.012,0.9473
bing:0a0588e1ac4e5262,bing,,"Asian Games 2026: India beat Japan, assured of medal in men's team event","The Indian men’s team has previously won one silver medal, last time around in 2023, and three bronze medals in 1974, 1982 and 1986.",http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ab25bd5ac8f4662a52d3a7dbf6ff383&url=https%3a%2f%2fwww.msn.com%2fen-in%2fnews%2fother%2fasian-games-2026-india-beat-japan-assured-of-medal-in-mens-team-event%2far-AA2cK9hL&c=2368132394478132249&mkt=en-us,,2026-09-22T02:30:21Z,2026-09-22T10:43:34Z,{},20260922T104136Z,live,live,india,,,,"Asian Games 2026: India beat Japan, assured of medal in men's team event. The Indian men’s team has previously won one silver medal, last time around in 2023, and three bronze medals in 1974, 1982 and 1986",2026-09-22 08:00:21+05:30,2026-09-22 08:00:00+05:30,2026-09-22,news,False,Neutral,Community_Discussion,0.243,0.4875,0.2694,0.0037,0.8351,0.1526,0.0086
bing:ad93eca825fd56b5,bing,,Harmanpreet Kaur's India eye Asian Games gold repeat as they face Sri Lanka in final,"The Indian women's cricket team is gearing up for a shot at gold in the Asian Games, preparing to face Sri Lanka in a highly anticipated rematch of the last final. With Sri Lanka's captain, Chamari ...",http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ab25bd6ec504eba84aa73b1c7f3a339&url=https%3a%2f%2fwww.msn.com%2fen-in%2fsports%2fother%2fharmanpreet-kaurs-india-eye-asian-games-gold-repeat-as-they-face-sri-lanka-in-final%2far-AA2cIyA7&c=14976831445671952380&mkt=en-us,,2026-09-22T00:37:00Z,2026-09-22T10:43:36Z,{},20260922T104136Z,live,live,india,,,,"Harmanpreet Kaur's India eye Asian Games gold repeat as they face Sri Lanka in final. The Indian women's cricket team is gearing up for a shot at gold in the Asian Games, preparing to face Sri Lanka in a highly anticipated rematch of the last final. With Sri Lanka's captain, Chamari",2026-09-22 06:07:00+05:30,2026-09-22 06:00:00+05:30,2026-09-22,news,False,Neutral,Community_Discussion,0.236,0.54,0.224,0.0027,0.9179,0.0284,0.051
bing:c143c3cbcf515320,bing,,"Asian Games 2026: Harmanpreet Kaur's Team India create HISTORY, retain gold medal with massive 147-run win over Sri Lanka",Smriti Mandhana's 79 and Deepti Sharma's three-wicket haul powered India to a massive win over Sri Lanka in the women's cricket gold medal match on Tuesday.,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ab25bd6ec504eba84aa73b1c7f3a339&url=https%3a%2f%2fwww.msn.com%2fen-in%2fnews%2fother%2fasian-games-2026-harmanpreet-kaurs-team-india-create-history-retain-gold-medal-with-massive-147-run-win-over-sri-lanka%2far-AA2cK1vf&c=2773760117632652741&mkt=en-us,,2026-09-22T01:24:16Z,2026-09-22T10:43:36Z,{},20260922T104136Z,live,live,india,,,,"Asian Games 2026: Harmanpreet Kaur's Team India create HISTORY, retain gold medal with massive 147-run win over Sri Lanka. Smriti Mandhana's 79 and Deepti Sharma's three-wicket haul powered India to a massive win over Sri Lanka in the women's cricket gold medal match on Tuesday",2026-09-22 06:54:16+05:30,2026-09-22 06:00:00+05:30,2026-09-22,news,False,Positive,Community_Discussion,0.2527,0.3719,0.3754,0.0009,0.9199,0.056,0.0232
bing:b4dad5066b415198,bing,,"IND W vs SL W, Asian Games 2026 Final: Harmanpreet Kaur Wins Toss As Team India Elects To Bat First Against Sri Lanka","India won the toss and elected to bat first against Sri Lanka in the women's cricket gold-medal match at the Asian Games 2026 in Nisshin, Japan, on Tuesday. Harmanpreet Kaur's side will look to put up ...",http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ab25bd6ec504eba84aa73b1c7f3a339&url=https%3a%2f%2fwww.freepressjournal.in%2fsports%2find-w-vs-sl-w-asian-games-2026-final-harmanpreet-kaur-wins-toss-as-team-india-elects-to-bat-first-against-sri-lanka&c=14975279762321371528&mkt=en-us,,2026-09-21T21:44:00Z,2026-09-22T10:43:36Z,{},20260922T104136Z,live,live,india,,,,"IND W vs SL W, Asian Games 2026 Final: Harmanpreet Kaur Wins Toss As Team India Elects To Bat First Against Sri Lanka. India won the toss and elected to bat first against Sri Lanka in the women's cricket gold-medal match at the Asian Games 2026 in Nisshin, Japan, on Tuesday. Harmanpreet Kaur's side will look to put up",2026-09-22 03:14:00+05:30,2026-09-22 03:00:00+05:30,2026-09-22,news,False,Neutral,Community_Discussion,0.2358,0.4674,0.2967,0.0011,0.7611,0.227,0.0108
bing:4aa10f6683bc5524,bing,,India's maiden gold at Asian Games 2026 comes from Harmanpreet Kaur & Co as women in blue defend cricket title,India defeated Sri Lanka by 147 runs in the women's cricket tournament final to clinch the country's first gold medal at Asian Games 2026.,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ab25bd6ec504eba84aa73b1c7f3a339&url=https%3a%2f%2fwww.msn.com%2fen-in%2fnews%2fother%2findias-maiden-gold-at-asian-games-2026-comes-from-harmanpreet-kaur-co-as-women-in-blue-defend-cricket-title%2far-AA2cJ5Rc&c=1788101216147692419&mkt=en-us,,2026-09-22T00:56:53Z,2026-09-22T10:43:36Z,{},20260922T104136Z,live,live,india,,,,India's maiden gold at Asian Games 2026 comes from Harmanpreet Kaur & Co as women in blue defend cricket title. India defeated Sri Lanka by 147 runs in the women's cricket tournament final to clinch the country's first gold medal at Asian Games 2026,2026-09-22 06:26:53+05:30,2026-09-22 06:00:00+05:30,2026-09-22,news,False,Neutral,Community_Discussion,0.2834,0.469,0.2476,0.0117,0.8265,0.1471,0.0147
bing:9f1d9c76af6255a6,bing,,Players celebrate with Indian flag as Harmanpreet Kaur & Co. win gold after record victory in Asian Games 2026 final [Watch],"The Indian women’s cricket team erupted into joyous celebrations, waving the national tricolor and parading around the boundary on Tuesday after capturing the gold medal at the 2026 Asian Games with a ...",http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ab25bd6ec504eba84aa73b1c7f3a339&url=https%3a%2f%2fwww.sportskeeda.com%2fcricket%2fnews-players-celebrate-indian-flag-harmanpreet-kaur-co-win-gold-record-victory-asian-games-2026-final-watch&c=14801352363092185617&mkt=en-us,,2026-09-22T01:56:00Z,2026-09-22T10:43:36Z,{},20260922T104136Z,live,live,india,,,,"Players celebrate with Indian flag as Harmanpreet Kaur & Co. win gold after record victory in Asian Games 2026 final [Watch]. The Indian women’s cricket team erupted into joyous celebrations, waving the national tricolor and parading around the boundary on Tuesday after capturing the gold medal at the 2026 Asian Games with a",2026-09-22 07:26:00+05:30,2026-09-22 07:00:00+05:30,2026-09-22,news,False,Positive,Community_Discussion,0.2001,0.3813,0.4186,0.0028,0.9186,0.0707,0.0079
